Date;Time;Temp;Indice UV;UV REF;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:46:25 PM;22,130000;2661,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:46:27 PM;22,130000;3662,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:46:29 PM;-127,000000;3193,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:46:31 PM;22,130000;3696,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:46:33 PM;22,130000;3007,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:46:35 PM;22,130000;2602,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:46:37 PM;22,130000;3754,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:46:39 PM;22,130000;2719,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:46:41 PM;22,130000;2661,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:46:44 PM;22,130000;3203,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:46:46 PM;22,130000;2529,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:46:48 PM;-127,000000;3647,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:46:50 PM;-127,000000;3842,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:46:52 PM;22,130000;2832,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:46:54 PM;-127,000000;3666,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:46:56 PM;-127,000000;3857,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:46:58 PM;22,130000;2304,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:00 PM;22,130000;2905,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:02 PM;22,130000;3291,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:04 PM;22,130000;2290,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:06 PM;22,130000;2807,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:08 PM;22,190000;3715,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:10 PM;22,130000;2329,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:12 PM;-127,000000;2729,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:14 PM;22,130000;4047,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:16 PM;22,130000;2612,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:18 PM;22,130000;2749,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:20 PM;22,190000;3852,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:22 PM;22,130000;2875,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:24 PM;22,130000;2319,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:26 PM;22,130000;3012,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:28 PM;22,130000;2666,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:30 PM;22,130000;2636,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:32 PM;22,130000;2768,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:34 PM;22,130000;3852,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:36 PM;22,130000;2832,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:38 PM;-127,000000;2797,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:40 PM;-127,000000;2617,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:42 PM;-127,000000;3735,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:44 PM;22,190000;2744,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:46 PM;22,130000;2749,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:48 PM;-127,000000;4067,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:50 PM;22,130000;2626,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:52 PM;22,130000;2861,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:54 PM;-127,000000;4047,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:56 PM;22,130000;4082,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:47:58 PM;22,060000;2563,00;3305.66;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:00 PM;22,060000;3579,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:02 PM;22,060000;3217,00;3305.66;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:04 PM;-127,000000;2319,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:06 PM;22,000000;4062,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:08 PM;22,000000;2763,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:10 PM;22,000000;2797,00;3305.66;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:12 PM;22,000000;2836,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:14 PM;-127,000000;3442,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:16 PM;-127,000000;2260,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:18 PM;22,000000;3959,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:20 PM;22,000000;2954,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:22 PM;22,000000;2509,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:24 PM;22,000000;2866,00;3305.66;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:26 PM;22,000000;3247,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:28 PM;22,000000;2265,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:30 PM;22,000000;2792,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:32 PM;22,000000;3427,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:34 PM;22,000000;3422,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:36 PM;-127,000000;2705,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:38 PM;22,000000;3891,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:40 PM;21,940000;2392,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:42 PM;21,940000;2709,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:44 PM;-127,000000;3959,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:46 PM;21,940000;2285,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:48 PM;21,940000;2724,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:51 PM;21,940000;3769,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:53 PM;-127,000000;2319,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:55 PM;21,940000;3857,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:57 PM;21,940000;2836,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:48:59 PM;21,940000;4077,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:01 PM;21,940000;2631,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:03 PM;21,940000;3437,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:05 PM;21,940000;3056,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:07 PM;-127,000000;2246,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:09 PM;21,940000;2309,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:11 PM;21,940000;2719,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:13 PM;21,940000;3686,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:15 PM;21,940000;2343,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:17 PM;-127,000000;3286,00;3305.66;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:19 PM;21,940000;2329,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:21 PM;21,940000;2807,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:23 PM;21,940000;4140,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:25 PM;21,940000;2998,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:27 PM;21,940000;2373,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:29 PM;21,940000;2871,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:31 PM;21,940000;3745,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:33 PM;21,940000;2812,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:35 PM;21,940000;3759,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:37 PM;21,940000;2714,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:39 PM;21,940000;3720,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:41 PM;-127,000000;2939,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:43 PM;21,940000;2250,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:45 PM;21,940000;2822,00;3305.66;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:47 PM;21,940000;3476,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:49 PM;21,940000;2265,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:51 PM;21,940000;4150,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:53 PM;21,880000;2651,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:55 PM;21,880000;2788,00;3305.66;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:57 PM;21,880000;4013,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:49:59 PM;21,880000;2304,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:01 PM;21,880000;2871,00;3305.66;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:03 PM;21,880000;3276,00;3305.66;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:05 PM;21,880000;2319,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:07 PM;21,880000;3090,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:09 PM;21,880000;3105,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:11 PM;21,880000;2475,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:13 PM;21,880000;3510,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:15 PM;21,880000;3144,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:17 PM;21,880000;2514,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:19 PM;-127,000000;3198,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:21 PM;21,880000;3256,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:23 PM;21,880000;2299,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:25 PM;21,880000;2714,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:27 PM;21,880000;2861,00;3305.66;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:29 PM;-127,000000;4008,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:31 PM;21,880000;3554,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:33 PM;21,880000;3618,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:35 PM;21,880000;2695,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:37 PM;21,880000;2553,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:39 PM;21,940000;2978,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:41 PM;21,940000;3427,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:43 PM;21,940000;3154,00;3305.66;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:46 PM;21,940000;2275,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:48 PM;21,940000;2919,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:50 PM;21,940000;3666,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:52 PM;21,940000;2490,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:54 PM;21,940000;3740,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:56 PM;21,880000;2988,00;3305.66;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:50:58 PM;21,880000;2187,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:00 PM;-127,000000;2749,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:02 PM;21,880000;3549,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:04 PM;21,880000;3271,00;3305.66;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:06 PM;21,880000;2250,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:08 PM;21,880000;2939,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:10 PM;21,880000;3706,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:12 PM;21,880000;2382,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:14 PM;21,880000;2768,00;3305.66;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:16 PM;-127,000000;3696,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:18 PM;21,880000;3793,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:20 PM;21,880000;3291,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:22 PM;-127,000000;2275,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:24 PM;21,880000;2729,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:26 PM;21,880000;3925,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:28 PM;21,880000;2949,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:30 PM;21,880000;2236,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:32 PM;21,880000;2631,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:34 PM;21,880000;3168,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:36 PM;21,880000;2495,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:38 PM;21,880000;3583,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:40 PM;21,880000;3022,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:42 PM;-127,000000;2758,00;3305.66;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:44 PM;21,880000;3774,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:46 PM;21,880000;2226,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:48 PM;21,940000;3720,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:50 PM;21,940000;2753,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:52 PM;21,940000;2846,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:54 PM;21,940000;4121,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:56 PM;21,940000;2490,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:51:58 PM;21,940000;2685,00;3305.66;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:00 PM;21,940000;3725,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:02 PM;21,940000;2348,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:04 PM;21,940000;2866,00;3305.66;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:06 PM;21,940000;3798,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:08 PM;21,940000;2827,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:10 PM;21,940000;3051,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:12 PM;21,940000;3818,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:14 PM;21,940000;2919,00;3305.66;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:16 PM;21,940000;2294,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:18 PM;21,940000;2817,00;3305.66;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:20 PM;21,940000;3657,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:22 PM;21,940000;3271,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:24 PM;21,940000;2275,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:26 PM;21,940000;2890,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:28 PM;21,940000;3183,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:30 PM;21,940000;2382,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:32 PM;21,940000;3686,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:35 PM;21,940000;2734,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:37 PM;21,940000;2705,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:39 PM;21,940000;3720,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:41 PM;21,940000;2260,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:43 PM;21,940000;3403,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:45 PM;21,940000;2949,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:47 PM;21,940000;2812,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:49 PM;21,940000;4082,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:51 PM;21,940000;2290,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:53 PM;21,940000;2856,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:55 PM;21,940000;3051,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:57 PM;21,940000;2558,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:52:59 PM;21,940000;3876,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:01 PM;21,940000;2739,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:03 PM;-127,000000;2866,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:05 PM;21,940000;4013,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:07 PM;21,940000;2734,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:09 PM;21,940000;2880,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:11 PM;21,940000;3818,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:13 PM;21,940000;2641,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:15 PM;21,940000;2744,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:17 PM;21,940000;3959,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:19 PM;21,940000;2329,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:21 PM;21,880000;2788,00;3305.66;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:23 PM;21,940000;3691,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:25 PM;21,940000;2290,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:27 PM;21,940000;2724,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:29 PM;21,940000;3896,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:31 PM;21,940000;2636,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:33 PM;21,940000;2778,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:35 PM;21,940000;4047,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:37 PM;21,940000;2685,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:39 PM;21,940000;2685,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:41 PM;21,940000;3798,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:43 PM;21,940000;2734,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:45 PM;-127,000000;2753,00;3305.66;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:47 PM;21,940000;2373,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:49 PM;21,940000;3452,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:51 PM;21,940000;2880,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:53 PM;21,940000;2656,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:55 PM;21,940000;3691,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:57 PM;21,940000;2846,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:53:59 PM;-127,000000;2602,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:01 PM;-127,000000;2294,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:03 PM;21,880000;2299,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:05 PM;21,880000;2939,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:07 PM;21,940000;3564,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:09 PM;-127,000000;2260,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:11 PM;-127,000000;3891,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:13 PM;21,940000;2807,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:15 PM;21,940000;2846,00;3305.66;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:17 PM;21,940000;3647,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:19 PM;21,940000;2275,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:21 PM;21,940000;3051,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:23 PM;21,940000;2963,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:26 PM;21,880000;2622,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:28 PM;21,880000;3730,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:30 PM;21,940000;2749,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:32 PM;-127,000000;2724,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:34 PM;21,940000;3925,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:36 PM;21,940000;2304,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:38 PM;-127,000000;2705,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:40 PM;21,880000;3833,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:42 PM;21,880000;2812,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:44 PM;21,880000;3583,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:46 PM;21,880000;3110,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:48 PM;21,880000;2260,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:50 PM;-127,000000;2695,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:52 PM;21,880000;3886,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:54 PM;21,880000;3134,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:56 PM;21,880000;2299,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:54:58 PM;21,880000;2670,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:55:00 PM;21,880000;4062,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:55:02 PM;21,880000;3217,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:55:04 PM;-127,000000;2451,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:55:06 PM;21,880000;3427,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:55:08 PM;21,880000;3652,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:55:10 PM;21,880000;2685,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:55:12 PM;21,880000;2578,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:55:14 PM;21,880000;2827,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:55:16 PM;21,940000;3789,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:55:18 PM;21,940000;2602,00;3295.90;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:55:20 PM;21,940000;2841,00;3300.78;;;;;;;;;;;;;;;;;;;;;
4/20/2018;2:55:22 PM;21,880000;3828,00;3295.90;;;;;;;;;;;;;;;;;;;;;
